comment_id,video_id,video_title,channel_title,author,comment_text,published_at,like_count,reply_count,service_category
UgyJgyWD8s8Zc1x_7Op4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@tanosrd,Buen video bro,2022-12-12T00:53:22Z,1,0,Red Móvil y Cobertura 5G
UgzjolHxNP2SEgWYUQd4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@sandra_80s,Como poner una foto de perfil en claro hogar CHILE 🇨🇱🇨🇱💥,2022-11-29T02:01:30Z,0,0,Facturación y Tarifas
UgyKHYLIrDynpywOrhN4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@romeliaduque7995,"Si no...son empleados de claro pero quedan gravadas y monitoriadas  para que los accionistas  lo: vean,escuchen  y resuelvan  y así dar garantías de los servicios que tan deficientemente prestan.",2022-11-28T22:09:47Z,3,1,Atención al Cliente y Soporte
UgzUlDeZVPIKG0BIwjx4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@renedaza7606,"No he podido encontrar el número para a claro x su mal servicio 
.ponen unos número que ni con lupa 🔎 se ven",2022-11-24T19:08:59Z,2,0,Atención al Cliente y Soporte
UgxuvWBsh4x5zyTiCVx4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@olgagriffa2536,A que número puedo llamar de Córdoba Argentina,2022-11-22T00:41:50Z,1,1,Atención al Cliente y Soporte
UgxupDFuHyX-_A7ndrN4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@DanmerJet,Saludos  con esa app puedo recuperar mi número robado disculpe,2022-11-15T01:41:25Z,0,0,Facturación y Tarifas
UgxgQwJljQgKzYw21E14AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@juangonzales7154,Amigo me piden que me llaman no me aparece la pagina tuya,2022-11-15T00:54:34Z,0,0,Facturación y Tarifas
Ugwdcq39LEvYu4Iv4i14AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@yarielgonzalez3747,Usuario existente,2022-11-05T19:33:14Z,0,0,Facturación y Tarifas
UgzPlZZ23UxZIbbTqg94AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@Boxeo_profesiona,Yo quiero serbisio al cliente para un codigo,2022-10-30T23:58:34Z,1,1,Atención al Cliente y Soporte
Ugw01y9oFTUdq31hbAJ4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@Sesinado,"Aunque parezca falso, el 5G de allá es mejor que el de USA, solamente que comiencen a incorporar frecuencias bajas(600-700mhz) a la red para que ayude a la Mid-Band(3.5ghz) a llegar más lejos.",2022-10-30T00:33:23Z,1,0,Red Móvil y Cobertura 5G
UgwLFRVtJkyL6JIHAk94AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@johanmanuelhenriquezbrgs5616,Cuando pongo mi correo y mi usuario me dice “Login invalido”. 🥲,2022-10-18T20:28:38Z,0,0,Facturación y Tarifas
UgwYG4UYx9l75nYsf3F4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@fredmergameplaysd4525,"Hola Dios te bendiga 

Sinceramente no creo en el ""5G"" :/ la verdad es que no creo en ese supuesto 5G además de que si se implementaría en los teléfonos el teléfonos se forzará más, por ejemplo, yo tengo un teléfono con 4G (el que estoy usando tiene 3G) y la verdad es que la experiencia que tengo con el 4G es decepcionante :/, en primer lugar porque el teléfono se calienta, la duración de la batería es pues......que puedo decir y esto lo digo porque cuando uso WiFi la batería dura más ._. mientras que cuando uso datos la batería se acaba rápido, 

Quiero aclarar que la batería que tiene es de 3000 mAh


Aunque admito que depende del teléfono 

El otro cel que tengo es un LG",2022-10-17T18:24:25Z,0,1,Fibra Óptica e Internet Hogar
UgyH-34Rg-DcrwY6Rw14AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@ramontmendozam,Desastre la claro,2022-10-13T20:26:15Z,4,1,Atención al Cliente y Soporte
UgxsUOjTe-zEGpBy9Yh4AaABAg,CgNaYaPKSMY,"Claro RD -  Estamos a la velocidad del mundo. Mejor red móvil, confirmado por Speedtest.",Claro RD,@Mello_dander,Gracias por esa información Internet estaba muy malo soy de República Dominicana,2022-10-07T19:28:03Z,0,0,Fibra Óptica e Internet Hogar
Ugz0lIXbyypP1qLfQ2h4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@alexronald7751,Una verga esa app no puedo revisar mis consumos,2022-10-03T20:05:51Z,0,0,Facturación y Tarifas
UgxmGQfUJXQqwl4ninx4AaABAg,mCVk0Zbshoo,"Claro RD es la Mejor Red Móvil del País, confirmado por Speedtest",Claro RD,@leivinjoseterreromontero3489,Ragalen paquetes libre por favor,2022-10-01T13:31:37Z,1,0,Experiencia General de Marca
UgzrWsBWxG_ELR_pGad4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@frederichbonilla7327,Los dominicanos no tenemos ni 3G,2022-09-27T04:14:54Z,0,0,Red Móvil y Cobertura 5G
Ugz7nl76_JxCNLbO0MV4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@empleosreales7550,Gracias buen video!!,2022-09-25T19:07:38Z,2,2,Atención al Cliente y Soporte
UgwfFjBgbO8kaUJniAh4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@eddybatista3821,"Las compañías telefónicas, aunque puedan Y quieran, no pondrán él Cinco G, más de un giga, porque así él cliente gasta más, dinero,miren él caso de los paqueticos de internet, Té lo degradan, yá no es paquetes ilimitados, Y debería de ser iluminado, porque yá supuestamente existe el Cinco G, pero no es así porque a las telefónicas les convienen seguir con las degradaciones del internet, así les roban más al usuario.",2022-09-19T21:55:41Z,0,0,Fibra Óptica e Internet Hogar
UgzqipSyQvXx7MkVMDN4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@eddybatista3821,"Las compañías telefónicas, aunque puedan Y quieran, no pondrán él Cinco G, más de un giga, porque así él cliente gasta más, dinero,miren él caso de los paqueticos de internet, Té lo degradan, yá no es paquetes ilimitados, Y debería de ser iluminado, porque yá supuestamente existe el Cinco G, pero no es así porque a las telefónicas les convienen seguir con las degradaciones del internet, así les roban más al usuario.",2022-09-19T21:55:40Z,0,1,Fibra Óptica e Internet Hogar
Ugz5f3BV05FgqZLNnq54AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@yeisonx164,"Tengo un problema, quiero registrarme pero no deja registrarme que puedo hacer?",2022-09-02T00:41:49Z,8,0,Facturación y Tarifas
UgxnEcMllIJh5rlv5ut4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@anasimanca2884,Mi hombre es Ana Lucía simanca Villega,2022-08-30T17:25:48Z,0,1,Facturación y Tarifas
UgyB5ZkUnAeOjoeQ8I54AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@janielm.leonardol.6849,"creo que las compañías deben centrarse en ofrecer mejores servicios 4 g LTE ANTES de dar 5g. el 4g que tenemos casi en todas las compañías es muy mediocre, Pues apenas ofrecen unos pocos Gb por día. una mediocridad.",2022-08-10T15:55:39Z,3,0,Red Móvil y Cobertura 5G
UgzZ2hR-Alg_4qb7Cp54AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@janielm.leonardol.6849,Estabas midiendo Gigabites o Gigabait,2022-08-10T15:51:55Z,1,4,Red Móvil y Cobertura 5G
UgwBZDJ1K6R3xht9xxl4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@ilovedividend,En San Francisco De Macoris LTE me consigue una velocidad de 300+mbps,2022-08-08T03:25:15Z,1,0,Red Móvil y Cobertura 5G
UgwnQoNMDyH4Uovi3bF4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@ilovedividend,Por favor no confundan Mbps con Mbit/s o Gbps con Gbit/s,2022-08-08T03:23:42Z,2,1,Red Móvil y Cobertura 5G
UgwmP7aP-5lon5yPWcV4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@jonathana.paulinoa.7742,Excelente video,2022-08-02T21:09:03Z,0,0,Red Móvil y Cobertura 5G
UgwQHkC8Ke0vytpu-zx4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@angeljerez9372,Necesito la mia,2022-07-29T15:08:44Z,0,0,Facturación y Tarifas
UgwrgonAIEKQkqzKrwJ4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@NoticiasActualizadasTV,Debiste de grabar las otras velocidades,2022-07-27T23:12:26Z,0,0,Red Móvil y Cobertura 5G
Ugxd7kTBnh-Cu3rCk1x4AaABAg,EkLg289O9Ho,Configurar APN 3G/4G Claro Republica Dominicana - 2021,Claro RD,@lomejordetiktok13,Muchas gracias por ti no rompi mi teléfono,2022-07-27T22:42:43Z,0,0,Red Móvil y Cobertura 5G
UgxzlKsV1B6dZxpWeNF4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@DARP2947,"La red 5G usa antenas MIMO, donde estan ubicadas?",2022-07-26T20:56:08Z,2,0,Red Móvil y Cobertura 5G
UgyAb_K6d8sdtbq6HfB4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@axelcristobalmartinezmuoz7273,"Muy buen video, me llamo mucho la atención el punto que toco con respecto a la compensación desproporcionada, ya que es raro encontrar algún lugar que lo haga y sin embargo creo que es una muy buena técnica para fidelizar al cliente y hacerle saber que en verdad nos importa.",2022-07-08T05:13:11Z,0,1,Atención al Cliente y Soporte
UgwdgNiLa5QiKHssYJJ4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@jasdekjumares5813,"Muy bien vídeo, no me ha tocado estar en servicio al cliente pero sin duda me llevo una buena información para usarla en el futuro.",2022-07-08T04:14:01Z,0,1,Atención al Cliente y Soporte
Ugw-tfAGRG4GCxRPF3B4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@oscarrodriguez751,"Buen video, me gusto la forma de explicar fácil y sencillo de entender, espero poner en práctica estos consejos.",2022-07-06T01:43:55Z,0,1,Atención al Cliente y Soporte
UgwWrShquz2ZlYam9jJ4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@victorgil7565,"En Santiago con Claro he tenido buenos resultado y a la vez malos. 

Ellos dicen que hay que tener el plan 5G para que funcione, pero en prepago me ha funcionado si uso iPhone. En Dominos Pizza de Plaza Metropolitana medí 340 Megas, pero en en un Android 5G no me daba los mismos resultados. Dicen que hay que tener un equipo Android de la telefónica sino no funciona bien. Pero no sé, alguien que no compro allá pero si tenía el plan 5G logro medir 800Mb en Plaza Hache. 

Saben si Claro o Altice usa MmWave?",2022-07-04T04:14:53Z,0,1,Fibra Óptica e Internet Hogar
Ugz5jvEIjgBnp3zMAoJ4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@elche452,a medidas que pongan ams antenas y abarquen mas localidades iran mejroando... al igual que starlink s casi lo mismo...,2022-07-01T01:41:42Z,0,1,Red Móvil y Cobertura 5G
Ugza7GnBRLw3nzu8tPJ4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@ingridsanchez5420,"Me recordó mucho cuando trabajaba en atención al cliente, e incoscientemente realizaba estas claves para que la gente no se enojara jaja, lastima que aveces en las empresas no se pueden dar compensaciones.",2022-06-24T01:12:29Z,0,1,Atención al Cliente y Soporte
UgzwxO1wZEeOgApVVJZ4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@fernandaalvarado2622,A mi no me coje los paquetes no sé si sea el número o que ayuda,2022-06-09T22:40:58Z,0,0,Facturación y Tarifas
UgxN0znIxpCmXb8iact4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@victorperezromero6986,"No me sirve yo trabajo en una papelería y sacamos copias, muchos casos que nos suceden son por desinformación de los clientes ya sea porque no se informaron de como funcionan las cosas o son gente mayor o gente rica, esas 3 categorías son los clientes groseros que trato.",2022-06-07T04:47:21Z,0,1,Atención al Cliente y Soporte
UgzqDBcdwY_g50NedbN4AaABAg,niYeqdxGxy4,Claro RD Prueba de velocidad plan 10mbps fibra optica,Claro RD,@JuniorRD1994klk,Yo puse el de wintelecom el internet no se me de grada,2022-06-05T03:42:33Z,1,0,Fibra Óptica e Internet Hogar
Ugxy6rDkJDk49aj9cwp4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@luijox,"Cuando dejemos de ser ciudadanos complacientes las compañías honrarán sus ofertas, mientras continuemos pasando paño tibio👎😮",2022-05-29T19:12:30Z,0,1,Red Móvil y Cobertura 5G
Ugx_2tuWxiqZ9CQggsx4AaABAg,QjLuuKrVvjA,claro es una mierda llamada  a  claro mal servicio,Claro RD,@oxy_xd7750,Hasta el netlife de mi tía es mejor xdxdxdxd,2022-05-22T19:24:19Z,0,0,Atención al Cliente y Soporte
UgzEoaYdcmVdJw8G0dp4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@levidepp,"Yo lo medí en el sector Los Prados y lo más que pude conseguir fueron 800 y tantos de mb por segundo, y de subida unos 180, aún esperamos que Altice termine de expandir su tecnología ya que hace falta para los usuarios de esa compañía, buen video amigo!",2022-05-21T07:30:22Z,5,3,Fibra Óptica e Internet Hogar
Ugx8EUvy8rxxovOvPpR4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@ElYigoloHQ,"yo no confío en las promociones de las empresas de aquí, yo lo puedo ver poniendo el tendido y aun así les creó",2022-05-18T00:19:31Z,0,2,Red Móvil y Cobertura 5G
UgyjpK_ltxdwKxq3vd54AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@sause861,deberías realizar un Claro vs Altice donde vas tengan cobertura 5G,2022-05-17T02:15:54Z,2,1,Red Móvil y Cobertura 5G
UgxAP0VVWEo42T9xs6x4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@adolfowispe,Sigan viendo.. Esperando 2da parte con velocidades de más de 1gbit/s!,2022-05-16T23:40:05Z,2,2,Red Móvil y Cobertura 5G
UgzIWBhS3rkwpEfEVUh4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@enmanuelperalta,Cuando tendremos en la R.D planes de internet con mejores capacidades  de data o algún plan ilimitado con una tarifa fija al mes. Eso seria un avance en las telecomunicaciones. Primer video que veo después de mucho tiempo buscando los test de los planes 5G en el país.  👍👍👍,2022-05-16T22:37:56Z,13,6,Fibra Óptica e Internet Hogar
UgzR3pRQaVScxQhI6yp4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@juanml30,"Así mismo como dices las velocidades varían bastente de una locación a otra, pero me llama mucho la  atención que estando un día en un lugar puedo tener velocidades de más de 800 mbps y volver días después al mismo sitio y la velocidad ser de tan solo 40 mbps, una locura!",2022-05-16T22:26:57Z,0,1,Red Móvil y Cobertura 5G
Ugyc32U_q6m-rh2Gd-N4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@josejoelrivassanchez1817,1GB mínimo… y que cura con el motorista en villa con 😂😂😂😂,2022-05-16T21:03:18Z,1,0,Red Móvil y Cobertura 5G
UgyiK7_iryb-GHBy2VB4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@Sebas.a_04,Si no tengo cédula ?,2022-05-16T18:24:04Z,0,0,Facturación y Tarifas
Ugw8g25A9GG98A5BEGt4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@slireyes3543,1 gb,2022-05-16T18:20:25Z,0,0,Red Móvil y Cobertura 5G
UgyOMKgGcwZeR5gPbdd4AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@juanapap6624,1Gb.,2022-05-16T18:00:20Z,0,0,Red Móvil y Cobertura 5G
UgzU4tXAxSsjvRzAff54AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@israelantoniocesaraquino7454,"Aquí falta mucho para llegar a esa meta de 5G, dicen que hay pero eso es un engaño, las empresas no están en invertir tanto con tan poco beneficios",2022-05-16T17:31:23Z,1,1,Red Móvil y Cobertura 5G
UgwzJPacgcfCoxMv5a14AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@doltroyergamer8125,Jjj no me recordaba de ese anuncio de viva 🤣🤣,2022-05-16T16:55:41Z,0,1,Red Móvil y Cobertura 5G
UgzLrM6T9fQR6-kADL14AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@MarcianoTech,1G,2022-05-16T16:49:11Z,5,1,Red Móvil y Cobertura 5G
UgzpGK6W7fZwrmelPJ14AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@YoSoyHendrix,Jjj buen video,2022-05-16T16:45:45Z,0,1,Red Móvil y Cobertura 5G
UgxUrxSk2I82Y7bU7F14AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@actualisite,Déjame tu like a ver si youtube nos deja para un aire acondicionado 😅,2022-05-16T16:37:37Z,7,0,Red Móvil y Cobertura 5G
UgxkfDZiyUS33mnYJ7B4AaABAg,j4yz4sOJbyQ,COMO CONFIGURAR EL APN CLARO  REPUBLICA DOMINICANA 2021,Claro RD,@jesusrodriguez8529,Gracias hermano me funciono Dios te bendiga con salvacion y mas,2022-04-28T13:33:13Z,0,1,Red Móvil y Cobertura 5G
UgzMyY-ZrHFXWeQz7_x4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@TheBlueDragonoficial,Hablas como fernaflo,2022-04-09T03:19:02Z,0,0,Facturación y Tarifas
Ugzk07XSiNztuiDNWaJ4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@JohanErneyy,"Me registre, me pide un email, lo coloco y saca de la aplicación ;-;",2022-03-15T22:35:45Z,0,0,Facturación y Tarifas
UgxRjHGd62u6frLuQGx4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@jeeaxcat21,Y como haces para que la gente no se aproveché de las quejas y quiera cosas gratis,2022-02-28T03:16:07Z,1,1,Atención al Cliente y Soporte
Ugwn2C_AVmOiY5NzNb54AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@davidmauricio6951,"excelentisimo video, muchas gracias!",2022-02-16T15:24:35Z,0,1,Atención al Cliente y Soporte
UgzJqjwpPJs09WpTRX94AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@agustinalopez4614,"Hola, a mi me pide lo siguiente para registrarme; /  No. Cuenta Cliente Hogar o Número de Cuenta Cliente Postpago / Prepago:   / y no se esos datos porque mi numero es prepago, o sea que no tengo factura, que debo hacer?",2022-01-30T04:53:55Z,1,1,Red Móvil y Cobertura 5G
UgyzBRqzrcUbrEGrRwV4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@jonathanmontalvan8362,No llega el código de validación a mi correo,2022-01-28T00:21:50Z,1,0,Facturación y Tarifas
Ugwb0t8j8jrAGTHrhTh4AaABAg,UOa45Reidps,Lanzamiento 5G | Altice Dominicana,Claro RD,@raulbrito2276,Hagan un trabajo limpio y de seriedad que eso es lo que le va  dar más frutos,2022-01-20T01:10:08Z,1,0,Red Móvil y Cobertura 5G
UgxlQz8uku2WIMEKP_R4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@nikauryish,¿CÓMO ELIMINO MI CUENTA?,2022-01-19T02:36:47Z,1,0,Facturación y Tarifas
UgyxCawGHZFLV9tyBuR4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@mrgaming1545,Ehhh tengo una duda como hacer recargas desde mí claro app,2022-01-18T00:56:46Z,0,0,Facturación y Tarifas
Ugy9XnUYRqv4XHgYSnN4AaABAg,EkLg289O9Ho,Configurar APN 3G/4G Claro Republica Dominicana - 2021,Claro RD,@j_king_santana7493,Reina en el móvil que lo puse me dice formato no soportado 😏,2021-12-17T19:55:37Z,1,0,Red Móvil y Cobertura 5G
UgxhrBcXAFRw1x-hQ1h4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@andresitobeltran5518,Espero alguna respuesta,2021-12-17T14:27:16Z,0,0,Facturación y Tarifas
Ugxjs2Uh_duK0rXUIFt4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@andresitobeltran5518,Hola buenos días una pregunta tengo un gran inconveniente quedó mal registrado mi correo electrónico y no me deja entrar a la página de claro que puedo hacer gracias,2021-12-17T14:26:54Z,2,2,Facturación y Tarifas
UgzDWZU3TvYQuRD6YBl4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@con.vara.o.sin.vara7,DENUNCIES ESA APLICACION NO SIRVE PARA NADA. A VECES SE PUEDE ABRIR OTRAS NO. HACE PERDER TU TIEMPO.,2021-12-07T22:23:56Z,0,0,Facturación y Tarifas
UgwaNFdWkiVkLELLDYR4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@astrymejias5551,Pero si ya cree mi cuenta como edito mis datos personales,2021-12-04T03:32:17Z,2,0,Red Móvil y Cobertura 5G
Ugzp_omIPqJKW2iA7Zd4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@michelrivas3953,Se puede recargar otro celular con el saldo del celular ?,2021-11-08T14:46:59Z,0,1,Facturación y Tarifas
UgwuS22sMfAS4T_9tqx4AaABAg,j4yz4sOJbyQ,COMO CONFIGURAR EL APN CLARO  REPUBLICA DOMINICANA 2021,Claro RD,@SpanishOverTea,"El Internet me funciona, pero no me llegan SMS de verificación. Cómo puedo solucionarlo?",2021-11-07T19:37:35Z,1,3,Fibra Óptica e Internet Hogar
Ugz2y01cx0166tB9GEx4AaABAg,UOa45Reidps,Lanzamiento 5G | Altice Dominicana,Claro RD,@desdecero2076,"Si nos cobran un riñón con 4G imagínate con 5G. Total, nunca ofrecen la velocidad mínima del 4G y menos la exorbitante velocidad del 5G. Ya que vivimos en un País dónde no hay leyes para esto... Lamentablemente.",2021-11-05T13:19:45Z,5,0,Red Móvil y Cobertura 5G
Ugwhkx8nEz1jPFBeMdp4AaABAg,UOa45Reidps,Lanzamiento 5G | Altice Dominicana,Claro RD,@pplusplay1496,👍👍,2021-11-05T13:13:05Z,2,0,Red Móvil y Cobertura 5G
UgyqF3H4jFja1pRXO9F4AaABAg,UOa45Reidps,Lanzamiento 5G | Altice Dominicana,Claro RD,@speedtouchtech,Pónganse para eso,2021-11-05T13:12:01Z,2,0,Red Móvil y Cobertura 5G
UgzfdX0KlObkoVOLMO14AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@carlosbravo2396,Como elimino mi cuenta?,2021-11-05T02:30:49Z,0,0,Facturación y Tarifas
UgzG1KKN7cC9N3HSyDB4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@silver.zc1,una vez activo se pueden hacer compras en play store?,2021-10-20T08:29:05Z,0,1,Facturación y Tarifas
UgxmzPKbGhwHxqrZ40p4AaABAg,j4yz4sOJbyQ,COMO CONFIGURAR EL APN CLARO  REPUBLICA DOMINICANA 2021,Claro RD,@daysifeliz3611,Muy bien,2021-10-06T23:27:15Z,1,1,Red Móvil y Cobertura 5G
Ugy3eZzJhhWdWcxVPcp4AaABAg,L0mPhRFp0lo,"Como registrarse en Mi Claro, abre una cuenta en mi claro y paga tus facturas, recarga saldo y más 😎",Claro RD,@crisjhota7275,Me registre en Claro video pero no puedo ver ningún video porque no estoy vinculado Q HAGO,2021-10-04T12:06:59Z,0,0,Facturación y Tarifas
